,geometry,name
0,POINT (103.82997 1.29863),TANGLIN
0,POINT (103.829970833333 1.4589395),SEMBAWANG
0,POINT (103.83001 1.29854),TANGLIN
0,POINT (103.83004 1.27034),BUKIT MERAH
0,POINT (103.83006 1.31965),NOVENA
0,POINT (103.8301 1.31959),NOVENA
0,POINT (103.8301 1.34078),CENTRAL WATER CATCHMENT
0,POINT (103.83014 1.3084),NEWTON
0,POINT (103.83014 1.41085),YISHUN
0,POINT (103.83018 1.28586),BUKIT MERAH
0,POINT (103.8301855 1.27703016666667),BUKIT MERAH
0,POINT (103.83019 1.37721),ANG MO KIO
0,POINT (103.83022 1.28456),BUKIT MERAH
0,POINT (103.83028 1.42875),YISHUN
0,POINT (103.83037 1.28893),BUKIT MERAH
0,POINT (103.83039 1.30533),ORCHARD
0,POINT (103.8304 1.29792),RIVER VALLEY
0,POINT (103.83041 1.30755),ORCHARD
0,POINT (103.83042 1.2981),RIVER VALLEY
0,POINT (103.83042 1.30929),NEWTON
0,POINT (103.830441166667 1.28043333333333),BUKIT MERAH
0,POINT (103.83049 1.30587),ORCHARD
0,POINT (103.830572833333 1.2755475),BUKIT MERAH
0,POINT (103.8306 1.27076),BUKIT MERAH
0,POINT (103.83068 1.44215),SEMBAWANG
0,POINT (103.8307 1.30566),ORCHARD
0,POINT (103.83073 1.42323),YISHUN
0,POINT (103.830776666667 1.31855466666667),TANGLIN
0,POINT (103.83081 1.29572),SINGAPORE RIVER
0,POINT (103.830859166667 1.4364965),YISHUN
0,POINT (103.83089 1.27563),BUKIT MERAH
0,POINT (103.83091 1.43097),YISHUN
0,POINT (103.83093 1.30419),ORCHARD
0,POINT (103.83099 1.27819),BUKIT MERAH
0,POINT (103.831 1.27761),BUKIT MERAH
0,POINT (103.831005666667 1.44156216666667),YISHUN
0,POINT (103.83104 1.27766),BUKIT MERAH
0,POINT (103.831059666667 1.4286265),YISHUN
0,POINT (103.831077 1.3053705),ORCHARD
0,POINT (103.83109 1.30549),ORCHARD
0,POINT (103.8312 1.4354),YISHUN
0,POINT (103.83125 1.30705),ORCHARD
0,POINT (103.83129 1.30717),NEWTON
0,POINT (103.831301666667 1.435627),YISHUN
0,POINT (103.8314 1.3073),ORCHARD
0,POINT (103.831466166667 1.43240866666667),YISHUN
0,POINT (103.83149 1.30526),ORCHARD
0,POINT (103.8315 1.27147),BUKIT MERAH
0,POINT (103.83151 1.4219),YISHUN
0,POINT (103.831512333333 1.27132333333333),BUKIT MERAH
0,POINT (103.8316 1.30647),ORCHARD
0,POINT (103.83162 1.28599),BUKIT MERAH
0,POINT (103.83164 1.42935),YISHUN
0,POINT (103.83165 1.30511),ORCHARD
0,POINT (103.83172 1.30522),ORCHARD
0,POINT (103.8318 1.308199),NEWTON
0,POINT (103.831812833333 1.41458616666667),YISHUN
0,POINT (103.83186 1.42431),YISHUN
0,POINT (103.83197 1.29199),BUKIT MERAH
0,POINT (103.83198 1.30512),ORCHARD
0,POINT (103.832 1.27712),BUKIT MERAH
0,POINT (103.83201 1.31257),NEWTON
0,POINT (103.832037666667 1.28178683333333),BUKIT MERAH
0,POINT (103.83204 1.42293),YISHUN
0,POINT (103.8320585 1.430855),YISHUN
0,POINT (103.83207 1.31832),TANGLIN
0,POINT (103.83209 1.41334),YISHUN
0,POINT (103.8321 1.42685),YISHUN
0,POINT (103.83218 1.27263),BUKIT MERAH
0,POINT (103.83218 1.30531),ORCHARD
0,POINT (103.8322 1.429458),YISHUN
0,POINT (103.8322 1.429479),YISHUN
0,POINT (103.83221 1.30492),ORCHARD
0,POINT (103.83225 1.29461),SINGAPORE RIVER
0,POINT (103.832282 1.41144083333333),YISHUN
0,POINT (103.8323 1.29018),BUKIT MERAH
0,POINT (103.8323 1.30551),ORCHARD
0,POINT (103.8323 1.30559),ORCHARD
0,POINT (103.8323 1.437009),YISHUN
0,POINT (103.83234 1.29015),BUKIT MERAH
0,POINT (103.83234 1.31507),TANGLIN
0,POINT (103.83236 1.29014),BUKIT MERAH
0,POINT (103.83237 1.27626),BUKIT MERAH
0,POINT (103.832378666667 1.43103266666667),YISHUN
0,POINT (103.83243 1.41881),YISHUN
0,POINT (103.832446666667 1.29017966666667),BUKIT MERAH
0,POINT (103.83248 1.28771),BUKIT MERAH
0,POINT (103.83248 1.29013),BUKIT MERAH
0,POINT (103.83251 1.35728),BISHAN
0,POINT (103.83255 1.41563),YISHUN
0,POINT (103.83259 1.29006),BUKIT MERAH
0,POINT (103.832597833333 1.41924016666667),YISHUN
0,POINT (103.832689166667 1.43823283333333),YISHUN
0,POINT (103.8327 1.30458),ORCHARD
0,POINT (103.83274 1.30678),ORCHARD
0,POINT (103.83277 1.29989),RIVER VALLEY
0,POINT (103.8328 1.30354),ORCHARD
0,POINT (103.83281 1.41881),YISHUN
0,POINT (103.832823833333 1.42406216666667),YISHUN
0,POINT (103.832829 1.429686),YISHUN
0,POINT (103.83283 1.28959),BUKIT MERAH
0,POINT (103.8329 1.43849),YISHUN
0,POINT (103.83295 1.28594),BUKIT MERAH
0,POINT (103.83301 1.3067),ORCHARD
0,POINT (103.83306 1.30759),ORCHARD
0,POINT (103.8331 1.30204),ORCHARD
0,POINT (103.8331 1.41724),YISHUN
0,POINT (103.83313 1.3077),ORCHARD
0,POINT (103.833134833333 1.4242045),YISHUN
0,POINT (103.83318 1.31868),NOVENA
0,POINT (103.83319 1.27203),BUKIT MERAH
0,POINT (103.83319 1.31874),NOVENA
0,POINT (103.8332 1.307074),ORCHARD
0,POINT (103.8332 1.37275),ANG MO KIO
0,POINT (103.83322 1.39447),YISHUN
0,POINT (103.833228666667 1.30442566666667),ORCHARD
0,POINT (103.83324 1.41684),YISHUN
0,POINT (103.833251666667 1.304366),ORCHARD
0,POINT (103.83326 1.30962),NEWTON
0,POINT (103.83328 1.37158),ANG MO KIO
0,POINT (103.8333 1.27223),BUKIT MERAH
0,POINT (103.83331 1.29978),RIVER VALLEY
0,POINT (103.83332 1.31075),NEWTON
0,POINT (103.833321166667 1.303768),ORCHARD
0,POINT (103.83333 1.30863),NEWTON
0,POINT (103.83336 1.41756),YISHUN
0,POINT (103.83337 1.28595),BUKIT MERAH
0,POINT (103.83339 1.2724),BUKIT MERAH
0,POINT (103.8334 1.2901),BUKIT MERAH
0,POINT (103.8334 1.30379),ORCHARD
0,POINT (103.83342 1.30418),ORCHARD
0,POINT (103.83344 1.28956),BUKIT MERAH
0,POINT (103.83344 1.3088),NEWTON
0,POINT (103.83345 1.31893),NOVENA
0,POINT (103.833469666667 1.412079),YISHUN
0,POINT (103.83348 1.3043),ORCHARD
0,POINT (103.8335 1.30415),ORCHARD
0,POINT (103.83351 1.30431),ORCHARD
0,POINT (103.833564 1.42415583333333),YISHUN
0,POINT (103.83357 1.31867),NOVENA
0,POINT (103.8336 1.30386),ORCHARD
0,POINT (103.8336 1.30401),ORCHARD
0,POINT (103.8336 1.30934),NEWTON
0,POINT (103.8336 1.31868),NOVENA
0,POINT (103.8336045 1.4242595),YISHUN
0,POINT (103.833658833333 1.43256883333333),YISHUN
0,POINT (103.83367 1.2765),BUKIT MERAH
0,POINT (103.83367 1.30407),ORCHARD
0,POINT (103.83368 1.3037),ORCHARD
0,POINT (103.83368 1.44203),YISHUN
0,POINT (103.83368 1.44413),SEMBAWANG
0,POINT (103.83371 1.28926),BUKIT MERAH
0,POINT (103.833713316667 1.42432231666667),YISHUN
0,POINT (103.83371945 1.3589823),BISHAN
0,POINT (103.8338 1.30924),ORCHARD
0,POINT (103.83382 1.30933),NEWTON
0,POINT (103.83382 1.42552),YISHUN
0,POINT (103.8339 1.415542),YISHUN
0,POINT (103.83397 1.39465),YISHUN
0,POINT (103.83398 1.30404),ORCHARD
0,POINT (103.83399 1.43446),YISHUN
0,POINT (103.83411 1.41875),YISHUN
0,POINT (103.83412 1.29616),RIVER VALLEY
0,POINT (103.83425 1.27259),BUKIT MERAH
0,POINT (103.83425 1.41901),YISHUN
0,POINT (103.83436 1.2827),BUKIT MERAH
0,POINT (103.83443 1.30371),ORCHARD
0,POINT (103.83444 1.3671),ANG MO KIO
0,POINT (103.83449 1.28422),BUKIT MERAH
0,POINT (103.83458 1.30403),ORCHARD
0,POINT (103.834627666667 1.43171266666667),YISHUN
0,POINT (103.834641333333 1.41770933333333),YISHUN
0,POINT (103.83465 1.30608),NEWTON
0,POINT (103.83469 1.289),BUKIT MERAH
0,POINT (103.834733 1.370006),ANG MO KIO
0,POINT (103.83476 1.27322),BUKIT MERAH
0,POINT (103.83476 1.28882),BUKIT MERAH
0,POINT (103.83479 1.28678),BUKIT MERAH
0,POINT (103.8348 1.28879),BUKIT MERAH
0,POINT (103.834810166667 1.289622),BUKIT MERAH
0,POINT (103.83482 1.28876),BUKIT MERAH
0,POINT (103.83489 1.27322),BUKIT MERAH
0,POINT (103.834906 1.41801116666667),YISHUN
0,POINT (103.834914833333 1.2895235),BUKIT MERAH
0,POINT (103.83494 1.41638),YISHUN
0,POINT (103.835 1.28403),BUKIT MERAH
0,POINT (103.83502 1.30789),ORCHARD
0,POINT (103.83506 1.27915),BUKIT MERAH
0,POINT (103.83507 1.27938),BUKIT MERAH
0,POINT (103.83507 1.4143),YISHUN
0,POINT (103.835073166667 1.281214),BUKIT MERAH
0,POINT (103.83509 1.27626),BUKIT MERAH
0,POINT (103.83514 1.42433),YISHUN
0,POINT (103.83515 1.27952),BUKIT MERAH
0,POINT (103.83515 1.43293),YISHUN
0,POINT (103.83516 1.287),SINGAPORE RIVER
0,POINT (103.83516 1.42477),YISHUN
0,POINT (103.83519 1.43249),YISHUN
0,POINT (103.8352 1.27942),BUKIT MERAH
0,POINT (103.8352 1.42884),YISHUN
0,POINT (103.83526 1.37737),ANG MO KIO
0,POINT (103.835361333333 1.36060316666667),BISHAN
0,POINT (103.83539 1.31067),NEWTON
0,POINT (103.8354 1.27639),BUKIT MERAH
0,POINT (103.83543 1.2762),BUKIT MERAH
0,POINT (103.83543 1.31759),NOVENA
0,POINT (103.835512333333 1.43262233333333),YISHUN
0,POINT (103.83561 1.30202),ORCHARD
0,POINT (103.83564 1.30186),ORCHARD
0,POINT (103.83565 1.30185),ORCHARD
0,POINT (103.835723333333 1.41941916666667),YISHUN
0,POINT (103.835748 1.27910033333333),BUKIT MERAH
0,POINT (103.83583 1.45774),SEMBAWANG
0,POINT (103.83585 1.30008),ORCHARD
0,POINT (103.8359 1.41569),YISHUN
0,POINT (103.8359 1.434041),YISHUN
0,POINT (103.83591 1.28339),OUTRAM
0,POINT (103.83595 1.28339),OUTRAM
0,POINT (103.83595 1.44371),YISHUN
0,POINT (103.83596 1.36708),ANG MO KIO
0,POINT (103.835960666667 1.429404),YISHUN
0,POINT (103.83601 1.31631),NEWTON
0,POINT (103.83605 1.34115),NOVENA
0,POINT (103.83609 1.43542),YISHUN
0,POINT (103.8361 1.27329),BUKIT MERAH
0,POINT (103.8361 1.30328),ORCHARD
0,POINT (103.8361 1.44343),YISHUN
0,POINT (103.83628 1.30351),ORCHARD
0,POINT (103.83628 1.43642),YISHUN
0,POINT (103.83628 1.43645),YISHUN
0,POINT (103.8363 1.316),NEWTON
0,POINT (103.836335166667 1.2761785),BUKIT MERAH
0,POINT (103.83637 1.2891),SINGAPORE RIVER
0,POINT (103.83637 1.30384),ORCHARD
0,POINT (103.8364 1.30241),ORCHARD
0,POINT (103.836412666667 1.42141066666667),YISHUN
0,POINT (103.83651 1.37799),ANG MO KIO
0,POINT (103.83653 1.3112),NEWTON
0,POINT (103.83653 1.3788),ANG MO KIO
0,POINT (103.83657 1.30393),ORCHARD
0,POINT (103.83657 1.36778),ANG MO KIO
0,POINT (103.836589166667 1.30234283333333),ORCHARD
0,POINT (103.8366 1.42295),YISHUN
0,POINT (103.8366 1.436988),YISHUN
0,POINT (103.83662 1.34189),TOA PAYOH
0,POINT (103.83664 1.27726),BUKIT MERAH
0,POINT (103.83664 1.28256),BUKIT MERAH
0,POINT (103.83664 1.30345),ORCHARD
0,POINT (103.8367 1.29767),RIVER VALLEY
0,POINT (103.8367 1.31246),NEWTON
0,POINT (103.83673 1.27856),BUKIT MERAH
0,POINT (103.83673 1.3049),NEWTON
0,POINT (103.83676 1.42246),YISHUN
0,POINT (103.836769166667 1.29572366666667),RIVER VALLEY
0,POINT (103.8368025 1.288693),SINGAPORE RIVER
0,POINT (103.83682 1.28375),OUTRAM
0,POINT (103.83686 1.30335),ORCHARD
0,POINT (103.83687 1.29296),RIVER VALLEY
0,POINT (103.83688 1.30464),ORCHARD
0,POINT (103.8369 1.30096),ORCHARD
0,POINT (103.8369 1.374809),ANG MO KIO
0,POINT (103.83694 1.3012),ORCHARD
0,POINT (103.83695 1.29383),RIVER VALLEY
0,POINT (103.83698 1.30225),ORCHARD
0,POINT (103.83699 1.31174),NEWTON
0,POINT (103.837016166667 1.41783083333333),YISHUN
0,POINT (103.83703 1.30147),ORCHARD
0,POINT (103.83707615 1.30513696666667),NEWTON
0,POINT (103.83708 1.28904),SINGAPORE RIVER
0,POINT (103.83712 1.28865),SINGAPORE RIVER
0,POINT (103.8371245 1.38382016666667),ANG MO KIO
0,POINT (103.83713 1.31174),NEWTON
0,POINT (103.8371535 1.34241766666667),BISHAN
0,POINT (103.83718 1.33452),NOVENA
0,POINT (103.837181833333 1.37697183333333),ANG MO KIO
0,POINT (103.8372 1.29589),RIVER VALLEY
0,POINT (103.8372 1.33799),NOVENA
0,POINT (103.83722 1.31559),NOVENA
0,POINT (103.83722 1.38377),ANG MO KIO
0,POINT (103.83727 1.27651),BUKIT MERAH
0,POINT (103.83727 1.27799),BUKIT MERAH
0,POINT (103.837288 1.27734916666667),BUKIT MERAH
0,POINT (103.8373 1.33718),TOA PAYOH
0,POINT (103.8373105 1.29630466666667),RIVER VALLEY
0,POINT (103.837318666667 1.41469016666667),YISHUN
0,POINT (103.83734 1.32306),NOVENA
0,POINT (103.83735 1.28903),SINGAPORE RIVER
0,POINT (103.83736 1.30191),ORCHARD
0,POINT (103.8374 1.29531),RIVER VALLEY
0,POINT (103.8374 1.33448),TOA PAYOH
0,POINT (103.8374 1.38896),ANG MO KIO
0,POINT (103.8374 1.41787),YISHUN
0,POINT (103.83742 1.29526),RIVER VALLEY
0,POINT (103.83744225 1.43789543333333),YISHUN
0,POINT (103.83748 1.28745),OUTRAM
0,POINT (103.8375 1.30189),ORCHARD
0,POINT (103.83752 1.30186),ORCHARD
0,POINT (103.837567333333 1.34260483333333),BISHAN
0,POINT (103.83757 1.289),SINGAPORE RIVER
0,POINT (103.8376 1.37905),ANG MO KIO
0,POINT (103.83762 1.28895),SINGAPORE RIVER
0,POINT (103.83762 1.29787),RIVER VALLEY
0,POINT (103.837639 1.4146115),YISHUN
0,POINT (103.83764 1.28898),SINGAPORE RIVER
0,POINT (103.83767 1.27827),BUKIT MERAH
0,POINT (103.837698 1.43921666666667),YISHUN
0,POINT (103.8377 1.35922),BISHAN
0,POINT (103.8377 1.37903),ANG MO KIO
0,POINT (103.837704 1.4175),YISHUN
0,POINT (103.83771 1.27827),BUKIT MERAH
0,POINT (103.837718833333 1.30245816666667),ORCHARD
0,POINT (103.83773 1.29788),RIVER VALLEY
0,POINT (103.83773 1.33925),TOA PAYOH
0,POINT (103.837731833333 1.30288583333333),ORCHARD
0,POINT (103.83778 1.30345),NEWTON
0,POINT (103.83779 1.29563),RIVER VALLEY
0,POINT (103.83785 1.29095),SINGAPORE RIVER
0,POINT (103.83789 1.30053),ORCHARD
0,POINT (103.83789 1.30282),NEWTON
0,POINT (103.8379 1.43953),YISHUN
0,POINT (103.83792 1.28211),OUTRAM
0,POINT (103.83792 1.29247),RIVER VALLEY
0,POINT (103.83794 1.29259),RIVER VALLEY
0,POINT (103.837945333333 1.29708866666667),RIVER VALLEY
0,POINT (103.837947333333 1.28870966666667),SINGAPORE RIVER
0,POINT (103.83796 1.32743),NOVENA
0,POINT (103.83798 1.28634),OUTRAM
0,POINT (103.837985333333 1.35092816666667),BISHAN
0,POINT (103.838 1.42705),YISHUN
0,POINT (103.8380185 1.35070783333333),BISHAN
0,POINT (103.83802 1.28429),OUTRAM
0,POINT (103.83802 1.41747),YISHUN
0,POINT (103.83803 1.41754),YISHUN
0,POINT (103.83805 1.28881),SINGAPORE RIVER
0,POINT (103.83809 1.34802),BISHAN
0,POINT (103.8381 1.3017),ORCHARD
0,POINT (103.83812 1.29299),RIVER VALLEY
0,POINT (103.83812 1.32763),NOVENA
0,POINT (103.83814 1.30612),NEWTON
0,POINT (103.83816 1.28867),SINGAPORE RIVER
0,POINT (103.8382 1.42365),YISHUN
0,POINT (103.83821 1.35507),BISHAN
0,POINT (103.838253333333 1.37898416666667),ANG MO KIO
0,POINT (103.838260766667 1.34819715),BISHAN
0,POINT (103.83827 1.27256),BUKIT MERAH
0,POINT (103.83827 1.30038),ORCHARD
0,POINT (103.83828 1.28898),SINGAPORE RIVER
0,POINT (103.83829 1.28406),OUTRAM
0,POINT (103.8383 1.30011),ORCHARD
0,POINT (103.83836 1.2735),BUKIT MERAH
0,POINT (103.83836 1.33296),TOA PAYOH
0,POINT (103.83837 1.30156),ORCHARD
0,POINT (103.8384 1.30048),ORCHARD
0,POINT (103.8384 1.30148),ORCHARD
0,POINT (103.83842 1.3704055),ANG MO KIO
0,POINT (103.83843 1.30043),ORCHARD
0,POINT (103.83843 1.30152),ORCHARD
0,POINT (103.83843 1.34785),BISHAN
0,POINT (103.83846 1.35495),BISHAN
0,POINT (103.838492833333 1.3004765),ORCHARD
0,POINT (103.8385 1.288638),SINGAPORE RIVER
0,POINT (103.83851 1.29923),ORCHARD
0,POINT (103.83852 1.27234),BUKIT MERAH
0,POINT (103.83853 1.30024),ORCHARD
0,POINT (103.83854 1.32295),NOVENA
0,POINT (103.838570333333 1.30097216666667),ORCHARD
0,POINT (103.83858 1.34375),BISHAN
0,POINT (103.83859 1.29783),RIVER VALLEY
0,POINT (103.83859 1.30036),ORCHARD
0,POINT (103.83864 1.24748),SOUTHERN ISLANDS
0,POINT (103.83865 1.30102),ORCHARD
0,POINT (103.83867 1.31375),NOVENA
0,POINT (103.83868 1.28613),OUTRAM
0,POINT (103.83869 1.2978),RIVER VALLEY
0,POINT (103.8387 1.28773),OUTRAM
0,POINT (103.8387 1.29028),SINGAPORE RIVER
0,POINT (103.838700333333 1.300129),ORCHARD
0,POINT (103.838714333333 1.28127616666667),BUKIT MERAH
0,POINT (103.83874 1.36174),BISHAN
0,POINT (103.83879 1.30027),ORCHARD
0,POINT (103.83882 1.29733),RIVER VALLEY
0,POINT (103.83883 1.3315),TOA PAYOH
0,POINT (103.8388445 1.38186116666667),ANG MO KIO
0,POINT (103.83885 1.29038),SINGAPORE RIVER
0,POINT (103.83886 1.30121),ORCHARD
0,POINT (103.83888 1.30036),ORCHARD
0,POINT (103.8389 1.30083),ORCHARD
0,POINT (103.83892 1.3002),ORCHARD
0,POINT (103.83895 1.42363),YISHUN
0,POINT (103.83897 1.31603),NOVENA
0,POINT (103.83897 1.43676),YISHUN
0,POINT (103.83899 1.28993),SINGAPORE RIVER
0,POINT (103.839 1.29),SINGAPORE RIVER
0,POINT (103.839 1.41816),YISHUN
0,POINT (103.83901 1.34446),BISHAN
0,POINT (103.839024833333 1.31241533333333),NEWTON
0,POINT (103.83905 1.27278),BUKIT MERAH
0,POINT (103.83905 1.29112),RIVER VALLEY
0,POINT (103.83906 1.28094),BUKIT MERAH
0,POINT (103.8391 1.30019),ORCHARD
0,POINT (103.8391 1.46073),SEMBAWANG
0,POINT (103.83914 1.30007),ORCHARD
0,POINT (103.83915 1.28662),OUTRAM
0,POINT (103.83915 1.29874),ORCHARD
0,POINT (103.83915 1.3002),ORCHARD
0,POINT (103.83919 1.28273),OUTRAM
0,POINT (103.83919 1.31358),NOVENA
0,POINT (103.83923 1.28696),OUTRAM
0,POINT (103.83924 1.3672),ANG MO KIO
0,POINT (103.83928 1.3002),ORCHARD
0,POINT (103.83928 1.30114),ORCHARD
0,POINT (103.839293833333 1.3672465),ANG MO KIO
0,POINT (103.8393 1.300264),ORCHARD
0,POINT (103.8393 1.301363),ORCHARD
0,POINT (103.8393 1.30137),ORCHARD
0,POINT (103.8393 1.38625),ANG MO KIO
0,POINT (103.839327833333 1.4366425),YISHUN
0,POINT (103.83933 1.27962),BUKIT MERAH
0,POINT (103.83933 1.30027),ORCHARD
0,POINT (103.83933 1.30304),NEWTON
0,POINT (103.83935 1.35859),BISHAN
0,POINT (103.83937 1.27316),BUKIT MERAH
0,POINT (103.83937 1.28043),BUKIT MERAH
0,POINT (103.83937 1.29061),SINGAPORE RIVER
0,POINT (103.8394 1.31157),NEWTON
0,POINT (103.83941 1.32905),NOVENA
0,POINT (103.83942 1.31166),NEWTON
0,POINT (103.83946 1.2932),RIVER VALLEY
0,POINT (103.83948 1.29907),ORCHARD
0,POINT (103.83948 1.30024),ORCHARD
0,POINT (103.83949 1.30022),ORCHARD
0,POINT (103.8395 1.28822),OUTRAM
0,POINT (103.83951 1.31161),NEWTON
0,POINT (103.83951 1.38564),ANG MO KIO
0,POINT (103.839518333333 1.43258016666667),YISHUN
0,POINT (103.83953 1.31089),NEWTON
0,POINT (103.83954 1.29124),SINGAPORE RIVER
0,POINT (103.83955 1.31287),NOVENA
0,POINT (103.83955 1.32686),NOVENA
0,POINT (103.83957 1.30018),ORCHARD
0,POINT (103.83961 1.28708),OUTRAM
0,POINT (103.83962 1.3002),ORCHARD
0,POINT (103.83962 1.3108),NEWTON
0,POINT (103.8397 1.43175),YISHUN
0,POINT (103.83973 1.2931),RIVER VALLEY
0,POINT (103.83977 1.28907),OUTRAM
0,POINT (103.83977 1.31166),NEWTON
0,POINT (103.8398 1.29141),RIVER VALLEY
0,POINT (103.8398 1.30147),ORCHARD
0,POINT (103.83982 1.27976),OUTRAM
0,POINT (103.839829166667 1.31140933333333),NEWTON
0,POINT (103.839835166667 1.377983),ANG MO KIO
0,POINT (103.839853 1.423301),YISHUN
0,POINT (103.839887166667 1.27914083333333),OUTRAM
0,POINT (103.8399 1.27977),OUTRAM
0,POINT (103.83991 1.27923),OUTRAM
0,POINT (103.83991 1.2798),OUTRAM
0,POINT (103.83993 1.31158),NEWTON
0,POINT (103.839933166667 1.43200233333333),YISHUN
0,POINT (103.84 1.31124),NEWTON
0,POINT (103.84 1.43178),YISHUN
0,POINT (103.84 1.43435),YISHUN
0,POINT (103.84004 1.27993),OUTRAM
0,POINT (103.84004 1.34255),TOA PAYOH
0,POINT (103.84009 1.29984),ORCHARD
0,POINT (103.84012 1.27326),BUKIT MERAH
0,POINT (103.84012 1.30112),ORCHARD
0,POINT (103.84012 1.30628),NEWTON
0,POINT (103.84012 1.32874),NOVENA
0,POINT (103.8401485 1.30533833333333),NEWTON
0,POINT (103.84016 1.28724),OUTRAM
0,POINT (103.8402 1.30088),ORCHARD
0,POINT (103.84021 1.30072),ORCHARD
0,POINT (103.84022 1.3013),ORCHARD
0,POINT (103.84022 1.39003),ANG MO KIO
0,POINT (103.840252166667 1.37610733333333),ANG MO KIO
0,POINT (103.8402635 1.42208283333333),YISHUN
0,POINT (103.84027 1.30075),ORCHARD
0,POINT (103.84027 1.30187),ORCHARD
0,POINT (103.8403 1.28062),OUTRAM
0,POINT (103.840315016667 1.42258671666667),YISHUN
0,POINT (103.840341166667 1.3764615),ANG MO KIO
0,POINT (103.84035 1.30056),ORCHARD
0,POINT (103.84036 1.3008),ORCHARD
0,POINT (103.84037 1.30068),ORCHARD
0,POINT (103.84037 1.30175),ORCHARD
0,POINT (103.84038 1.30129),ORCHARD
0,POINT (103.8404 1.27496),BUKIT MERAH
0,POINT (103.8404 1.27816),OUTRAM
0,POINT (103.84041 1.30180516666667),ORCHARD
0,POINT (103.84042 1.30168),ORCHARD
0,POINT (103.84042 1.30393),NEWTON
0,POINT (103.84045 1.30044),ORCHARD
0,POINT (103.840478 1.28087016666667),OUTRAM
0,POINT (103.84049 1.30058),ORCHARD
0,POINT (103.84049 1.36093),BISHAN
0,POINT (103.840494333333 1.27961633333333),OUTRAM
0,POINT (103.8405 1.28079),OUTRAM
0,POINT (103.84051 1.27435),BUKIT MERAH
0,POINT (103.84051 1.28909),SINGAPORE RIVER
0,POINT (103.84051 1.42382),YISHUN
0,POINT (103.840514333333 1.28070266666667),OUTRAM
0,POINT (103.84052 1.30042),ORCHARD
0,POINT (103.840522 1.43051183333333),YISHUN
0,POINT (103.84053 1.30026),ORCHARD
0,POINT (103.84053 1.36103),BISHAN
0,POINT (103.84058 1.2803),OUTRAM
0,POINT (103.84059 1.35308),BISHAN
0,POINT (103.8406 1.31804),NOVENA
0,POINT (103.8406 1.37968),ANG MO KIO
0,POINT (103.84061 1.30073),ORCHARD
0,POINT (103.84063 1.27997),OUTRAM
0,POINT (103.84064 1.27656),BUKIT MERAH
0,POINT (103.84064 1.31808),NOVENA
0,POINT (103.84064 1.36083),BISHAN
0,POINT (103.84066 1.28093),OUTRAM
0,POINT (103.840667666667 1.28088),OUTRAM
0,POINT (103.84067 1.27756),OUTRAM
0,POINT (103.84067 1.27809),OUTRAM
0,POINT (103.84067 1.27951),OUTRAM
0,POINT (103.84069 1.27594),BUKIT MERAH
0,POINT (103.84069 1.27806),OUTRAM
0,POINT (103.84069 1.28036),OUTRAM
0,POINT (103.840699633333 1.4313565),YISHUN
0,POINT (103.8407 1.27985),OUTRAM
0,POINT (103.8407 1.2799),OUTRAM
0,POINT (103.8407 1.28028),OUTRAM
0,POINT (103.84071 1.28011),OUTRAM
0,POINT (103.84071 1.38974),ANG MO KIO
0,POINT (103.84073 1.27884),OUTRAM
0,POINT (103.84073 1.28042),OUTRAM
0,POINT (103.84074 1.27807),OUTRAM
0,POINT (103.84075 1.31227),NOVENA
0,POINT (103.840759333333 1.276744),OUTRAM
0,POINT (103.84076 1.30225),ORCHARD
0,POINT (103.840815666667 1.376446),ANG MO KIO
0,POINT (103.840822833333 1.28731383333333),OUTRAM
0,POINT (103.84083 1.27813),OUTRAM
0,POINT (103.84083 1.27885),OUTRAM
0,POINT (103.84084 1.27266),BUKIT MERAH
0,POINT (103.84084 1.27372),BUKIT MERAH
0,POINT (103.84085 1.27813),OUTRAM
0,POINT (103.84087 1.28892),SINGAPORE RIVER
0,POINT (103.84087 1.36116),BISHAN
0,POINT (103.84087 1.42733),YISHUN
0,POINT (103.84089 1.30093),ORCHARD
0,POINT (103.84089 1.42702),YISHUN
0,POINT (103.84093 1.43286),YISHUN
0,POINT (103.84094 1.28159),OUTRAM
0,POINT (103.84094 1.30092),ORCHARD
0,POINT (103.84094 1.30279),ORCHARD
0,POINT (103.84097 1.29231),SINGAPORE RIVER
0,POINT (103.84098 1.2925),RIVER VALLEY
0,POINT (103.841 1.275555),OUTRAM
0,POINT (103.84103 1.42957),YISHUN
0,POINT (103.841063166667 1.381959),ANG MO KIO
0,POINT (103.84107 1.30153),ORCHARD
0,POINT (103.84107 1.42344),YISHUN
0,POINT (103.8411 1.27275),BUKIT MERAH
0,POINT (103.8411 1.278322),OUTRAM
0,POINT (103.84113 1.30174),ORCHARD
0,POINT (103.841138166667 1.35274183333333),BISHAN
0,POINT (103.841147833333 1.3026685),ORCHARD
0,POINT (103.84115 1.3286),NOVENA
0,POINT (103.841158833333 1.43018966666667),YISHUN
0,POINT (103.841164166667 1.42386333333333),YISHUN
0,POINT (103.841168683333 1.3162198),NOVENA
0,POINT (103.84118 1.2925),SINGAPORE RIVER
0,POINT (103.84119 1.27272),BUKIT MERAH
0,POINT (103.8412 1.287),OUTRAM
0,POINT (103.84121 1.30203),ORCHARD
0,POINT (103.84124 1.30196),ORCHARD
0,POINT (103.84124 1.31207),NOVENA
0,POINT (103.841278666667 1.30163366666667),ORCHARD
0,POINT (103.8413 1.30187),ORCHARD
